instruction_id,conversation_id,utterance,label
flight-5,dlg-46ed777b-0c51-4662-9373-685896eef5d7,"Hi. I'm looking for a commercial flight to Spain, business class, non-stop.",flight-search
flight-7,dlg-46ef14d8-feae-40d5-ac03-d2008823c987,I would like to catch a flight to Los Angeles.,flight-search
flight-7,dlg-46f238a7-0c1b-43a6-bb1b-b761b7bf1f92,"I need to find a flight from New York City JFK Airport to Portland, Oregon.",flight-search
flight-12,dlg-473218b9-51ff-4ff9-8a84-ed7cbeba0179,"Hi. I'm looking for a commercial flight. I'm in Sacramento, and I'm going to Denver, and I'll be there for 2 days.",flight-search
flight-4,dlg-473c36bd-cc2f-4567-9f5d-94dfd3476434,Hello. I would like help in finding a flight to Oslo.,flight-search
flight-5,dlg-47494445-ef14-425b-87d7-63cf64ebb615,"Hi, Can you help me book a flight to Paris?",flight-search
flight-6,dlg-476a5a2a-55e3-455a-877f-2bc5409d8ce6,"Hello, I need help finding a flight to Jacksonville.",flight-search
flight-14,dlg-47920be2-a948-4230-acfa-e52a2e56c53a,Hello. I'd like help finding the cheapest round-trip airline flight from Sacramento to Seattle.,flight-search
flight-6,dlg-47a3605b-0f1b-4b09-ba5d-3798fe845f00,"Yes, looking for a round-trip flight to Jacksonville, Florida. I'd like to leave Sunday morning.",flight-search
flight-6,dlg-47def99b-f59b-454b-bb55-b869971a3157,"Hi. I need to book a flight to Providence, Rhode Island for a family reunion.",flight-search
flight-12,dlg-47e5fde4-98c4-4cca-b154-606684278b3a,"Hi! Today, I need your help booking a round-trip flight from Seattle to Chicago.",flight-search
flight-4,dlg-48248cf0-8fee-4523-a71a-526fad6aefa8,I would like your help finding a flight to London.,flight-search
flight-4,dlg-4846fd78-6408-4e8a-8674-e99d7f8f5c97,"I would like help finding a flight to Dublin, Ireland.",flight-search
flight-3,dlg-4851c05f-6450-41b7-b645-50fcd92d956e,"Hi assistant, I would like help finding a flight to Charleston, West Virginia.",flight-search
flight-11,dlg-4885fc20-1c6c-4b50-be50-83448c3f5f6d,"Hi, I'm looking for a round-trip commercial flight from Houston to Amsterdam. I want to leave on Sunday and return in 5 days later. And I want to leave in the morning.",flight-search
flight-7,dlg-488cb851-6dfb-42cf-99b6-d6efa81ded1f,"Hi. I need help booking a flight to San Francisco, California on March 9th until the 13th.",flight-search
flight-12,dlg-48a33df9-40cd-4d70-a07b-025920d6768d,"Yeah, looking for a round-trip commercial airline flight, please.",flight-search
flight-6,dlg-48c0fade-748b-4b76-89ff-d8f9271f30a8,"Can you help me find a flight to Washington DC, please?",flight-search
flight-12,dlg-48f48750-d96a-46ef-aa26-af70eee5e31d,Hello assistant. I need help in finding a round-trip commercial airline flight. I'm going from San Francisco to Chicago.,flight-search
flight-5,dlg-48f73663-3ae9-4118-9377-92037eca8136,"Hello, I'd like to get two tickets to Amsterdam, please.",flight-search
flight-14,dlg-490c00c6-647c-4103-b302-8dea00b7f3c0,"Hey, I'm heading from LAX to JFK. Can you find me the cheapest flight there is?",flight-search
flight-6,dlg-49241e1b-0a4b-4f11-90f1-680c39200301,"Hi assistant. I need to find a flight to Orlando, Florida.",flight-search
flight-4,dlg-49393e64-514f-4a30-bb39-edfc7ecfc0c1,I would like help finding a flight to Glasgow.,flight-search
flight-5,dlg-4964883c-ee54-4906-8d3e-a0fa2556e3d7,"Hi. I'm looking to book a flight on July 10th to London, England. I'm going to see a friend.",flight-search
flight-4,dlg-497d523c-8739-478b-a27c-e596096a87b2,"Hi. I need to book a flight from Orland to Berlind, please.",flight-search
flight-6,dlg-49825a90-1fdf-4673-b65c-ec0d3ee96e72,Hi. I'm looking for a commercial air flight.,flight-search
flight-8,dlg-49852af5-70ff-4061-8a9a-76fbc68e0434,Hi. I need a flight to New York City.,flight-search
flight-5,dlg-4991fc2a-9ad6-478d-a846-38d42c3d6757,I'm trying to find a round trip flight to London.,flight-search
flight-12,dlg-49b8b4b0-3a3e-4d06-9967-eb6278888e81,"Hi, I'm looking to book a round-trip flight from Los Angeles to Denver.",flight-search
flight-13,dlg-49ea456e-c621-42a5-8a0a-2f038426b4c0,"Hi Assistant, I'm looking to book a round-trip commercial airline flight from San Francisco to the Bahamas. Can you help me?",flight-search
flight-6,dlg-49ff9e90-a279-4528-8b50-b1243176d1bf,"Hello. I need to book a round trip flight from Seattle, Washington to Orlando, Florida.",flight-search
flight-8,dlg-4a137d3c-ec7f-4fe4-89b9-d5f53870678a,I need to go to Houston then to Orlando and then back to Los Angeles.,flight-search
flight-11,dlg-4a2c0a9f-8e72-4944-9b44-ad96c1053bb0,"Hi, I'm looking for a round-trip airline flight from New York City to Paris leaving today and coming back on June 19th.",flight-search
flight-12,dlg-4a37d89d-14f2-4ae9-92d1-4b6b047c4b22,"Hi, I'd like a round-trip commercial airline flight from Seattle to Denver leaving today and returning in 4 days.",flight-search
flight-8,dlg-4a8bac13-a008-479e-a408-3557fc774fa0,"I need help finding a flight, please.",flight-search
flight-12,dlg-4a8ffc68-03c7-4712-a21c-b4a662434623,"Hi, I was looking to plan a round-trip flight from Los Angeles to Chicago leaving today and returning in 2 days. I would like only evening flights for both.",flight-search
flight-5,dlg-4a94b37c-e9be-4796-beb4-b458c55f0cc6,I need to find a flight to Paris.,flight-search
flight-6,dlg-4a9b8b02-0f39-4ea9-9a8b-72602bc5c753,"Hi. I'm looking for a flight to Jacksonville, Florida.",flight-search
flight-7,dlg-4ae42a6f-7c93-479c-b142-5345c54bac54,I'd like to find a flight to San Diego.,flight-search
flight-5,dlg-4b0c6288-7a17-44a0-bebe-7006ffa9e14c,"Hi, I need help in finding a flight to Berlin, Germany.",flight-search
flight-12,dlg-4b5a4362-3550-4b85-90e3-c76997327d09,Good evening. I need a round trip commercial airline flight.,flight-search
flight-5,dlg-4b5b381f-6dad-4c2e-b8dd-c374e4d3cd39,"Hi, I would like to book a flight for a vacation to Berlin, Germany.",flight-search
flight-13,dlg-4bc0b4b9-9348-4b35-a4cd-7c5dd81254d6,Hi Assistant. Can you help me find a round-trip flight from New York City to the Bahamas?,flight-search
flight-10,dlg-4bde1f45-2fb9-485b-a543-375ec0b8eddc,"Yes. I need a roundtrip commercial airline flight, please. Can you help me?",flight-search
flight-5,dlg-4be14f09-e5ca-4a6a-bd77-5fd65c3e1fbc,Hi. I'd like to find a flight to Paris.,flight-search
flight-5,dlg-4c0c889f-e28b-4c84-9162-d3a78e90b122,I need help finding a flight to Rome.,flight-search
flight-13,dlg-4c5f1ed9-bb0e-4878-a49d-96c43b7c043b,"Today, I need help in putting together a round-trip flight from New York City to the Bahamas.",flight-search
flight-6,dlg-4c94e1bb-03c1-451b-868e-d9e19ccf54f9,"Hi, I'd like to book a flight to Tampa, Florida.",flight-search
flight-6,dlg-4c9649ce-a376-4af8-91d0-b49bfd5987a5,"Hi, I'm going to Boston next week. I'd like to book a flight.",flight-search
flight-12,dlg-4cb0ef23-95b6-4ccf-b2e0-9ea264c27fde,"Yes, I'd like to book a round-trip commercial airline flight from San Francisco to Salt Lake City.",flight-search
flight-5,dlg-4cc14dcf-059e-4151-88bd-3903ada04d87,I would like to fly to Rome.,flight-search
flight-5,dlg-4cdbc1de-d928-45fc-9a10-de38978744e1,"I'm trying to find a flight to Frankfurt, Germany.",flight-search
flight-5,dlg-4d153830-5a54-425b-a11f-4a714fb38597,I need help finding a flight to London.,flight-search
flight-7,dlg-4d3acba1-d6b6-40e2-b16e-fb692b8555ed,"Hi, I'd like to book a flight to San Diego, please.",flight-search
flight-4,dlg-4d4d0844-0f87-4927-bbb8-3822a41e4b32,Hi. I would like help in finding a flight to Paris.,flight-search
flight-13,dlg-4d7ce6c1-1dfb-4c8b-b70e-8c1e90929b9d,"Hello, I want you to find me a round-trip commercial airline flight. I would like to go from San Francisco to Puerto Rico.",flight-search
flight-7,dlg-4d7ee0f1-0f08-46ea-9f8f-99d2340b515f,I'm looking for a flight to Los Angeles Via LaGuardia.,flight-search
flight-12,dlg-4dae7d96-c87c-4e3b-89b9-8757578d08bc,"Hi, I'd like to book a round-trip flight from Sacramento to Houston.",flight-search
flight-7,dlg-4db3ed59-279e-4d2e-baac-9ffc1099b1a4,"I'm looking for a flight out of JFK to Sacramento, California. Can you help?",flight-search
flight-14,dlg-4db58cb8-062e-422b-8271-b21e493095ad,Hi. I need help booking a round-trip commercial airline flight.,flight-search
flight-6,dlg-4de05e7a-4f44-4d89-ac6d-b5a5c09e9c47,"Yes. I need a flight for a business trip to Washington, DC.",flight-search
flight-3,dlg-4debc9ec-1011-40a3-9333-2b3e64665a1e,I would like help finding a flight to Phoenix.,flight-search
flight-6,dlg-4e66dc00-3fae-4fdf-ba20-deedc7295361,"Hi, I'm looking for a round-trip flight to Newark, New Jersey. And the dates would be May 11th returning on May 19th.",flight-search
flight-6,dlg-4e6b40eb-408a-4735-a9b9-c2056db2f87b,I need to find a flight to Boston.,flight-search
flight-4,dlg-4e88b76c-445f-462c-a066-8ebdb4bb1f09,Hello. I'd like help in finding a flight to London.,flight-search
flight-12,dlg-4e925f59-a1f1-44af-8451-048c68221267,"Hello, I need to book a commercial round-trip flight from Los Angeles to Salt Lake City departing today, returning on Wednesday and I would like the earliest possible flight. Can you help me please?",flight-search
flight-4,dlg-4ebbeba1-4c59-4e99-84c7-8523f78a33d0,I would like help finding a flight to Oslo.,flight-search
flight-4,dlg-4ee4913e-891d-4fa1-a144-9cfceca89b8c,"Hi, I'm looking for a flight to Berlin, please.",flight-search
flight-10,dlg-4ef83043-fa98-4782-a2a0-15da97429dd9,"Hi, I need help finding a flight, A commercial airline flight from Seattle to New York City.",flight-search
flight-6,dlg-4f01c61e-8f65-42dc-a871-9259bf7b9763,I'd like to find a commercial flight that goes to Washington DC.,flight-search
flight-5,dlg-4f1de289-1ab1-49bc-872d-8927d417faab,I would like to catch a flight to Madrid.,flight-search
flight-12,dlg-4f391edf-1c0e-47d6-ae37-9de5c1f570c6,I got to get a round trip flight from Seattle to Salt Lake City and I want the information immediately. And I should get out from there as soon as possible.,flight-search
flight-11,dlg-4f3d4e45-c690-4630-a211-b09794d2b515,"Hi, I'd like help booking a round trip from Houston to Berlin.",flight-search
flight-11,dlg-4f4b7136-7c2e-40db-aba1-2af03806338d,"Hey Google, I'm looking to get a flight from San Francisco to Amsterdam. Can you book that?",flight-search
flight-6,dlg-4f4d84c5-dead-4458-bbb4-8f10764d3b13,Hi. I'm wanting to buy a flight ticket for New York.,flight-search
flight-11,dlg-4f7015d5-22b6-44af-b81a-5d54e020d727,Hi. Can you help me find a round-trip airline ticket.,flight-search
flight-5,dlg-4fadf26c-e950-4ac5-9156-d6e9b5e54e2c,"Hi. I'm looking to find a flight to Berlin, Germany.",flight-search
flight-11,dlg-4fbe1751-2200-4a1b-906f-9df0e7f27384,"Hello, I'd like to help with finding a flight from LA to Paris.",flight-search
flight-13,dlg-4fd5f44c-441c-4baa-b0de-7cc9623a161e,I'd like to take a round-trip flight from San Francisco to Jamaica.,flight-search
flight-4,dlg-4fde3584-bd26-4392-92a4-a60bc342d752,"Hello, I need help booking a flight to Dublin, Ireland.",flight-search
flight-12,dlg-5017df42-4535-4419-97d0-d5363c004353,"Yeah, I need to book a flight from San Francisco to Salt Lake City.",flight-search
flight-6,dlg-504bfeab-e8bd-49f0-bb03-00e3ed60232b,"I need help booking a flight, please.",flight-search
flight-6,dlg-507544cf-a82b-4838-b4ca-3c7a31d32c25,"I really need to find a flight to Pittsburgh, Pennsylvania, please.",flight-search
flight-4,dlg-50965d09-7ae0-4bd6-9fb4-e2dc37c218fb,I would like help in finding a round trip flights to Berlin.,flight-search
flight-13,dlg-509d7c39-67ab-41e0-9816-5f0bc8eb80e7,"Yes, round-trip flight from San Francisco to Puerto Rico. I'd like to leave this evening both flights and I need to return in 5 days, please.",flight-search
flight-10,dlg-50c56ab1-7851-4dba-874f-ea6db61c389a,"Hi Assistant, I need help finding a round trip cheap flight from San Francisco to Miami.",flight-search
flight-14,dlg-50f7f9b0-2f64-4193-847b-0105c0a70480,"Hi, I'm looking for the cheapest round-trip flight from Sacramento to Seattle.",flight-search
flight-13,dlg-5121e6b7-2271-4fc9-ad65-11578c2ee5e8,"Hello, I'd like to book a round-trip commercial airline flight from San Francisco to the Bahamas.",flight-search
flight-13,dlg-5136f25d-dddb-49a1-874d-b5cbbcf9169b,"Yeah, a round-trip flight from New York City to Jamaica. Leave as soon as possible with afternoon flights, please.",flight-search
flight-3,dlg-5171bbb0-b969-41c3-866f-d24f9088cb7a,"I would like help finding a flight to Fresno, California.",flight-search
flight-11,dlg-51a368ce-7aec-45e8-a3a8-98af4de1ebcd,"Hello, I am looking for a flight from Houston to Garland that departs on Sunday the 11th and returns on the 16th of February. I need to leave as late as possible.",flight-search
flight-12,dlg-51b024ef-2cff-4d66-89e1-98863a8c393c,Hi. I'm leaving out of Seattle and going to Salt Lake City. I need a flight for 4 days.,flight-search
flight-12,dlg-51dc8382-7b18-422b-9fbb-c1f34f5f80e8,"Hi. I'm looking for a round-trip flight from San Francisco to Houston. I want to leave today and return in 4 days, and I'd like the latest possible flight for both flights.",flight-search
flight-12,dlg-51e20b69-fce4-4a17-91fe-be166ed2c106,I need to book a round-trip flight from Sacramento to Houston.,flight-search
flight-3,dlg-51ed12c8-4b00-4a38-a7b8-5ff1be8a26de,"Hello. I would like help finding a flight to Houston, Texas.",flight-search
flight-6,dlg-520885f7-cc51-4da3-b41d-fb9941a23ff1,"Hi, I would like you to help to find a flight, please. I'm trying to get to Gulf Shores, Alabama, you know, the East Coast.",flight-search
flight-5,dlg-5221497b-d18b-497d-913d-d9bd569d884b,Yes. I need to find a commercial flight for a work trip next week in France.,flight-search
flight-13,dlg-523c05d1-b86e-43cb-9344-89bf0a46acb1,"Find a round-trip commercial airline flight, from New York City to Jamaica. I'm leaving today, October 5th.",flight-search
flight-7,dlg-526c4d12-da4f-4d34-9015-be18c361c91b,"Hi. I'm looking to take a flight to Portland, Oregon.",flight-search
flight-12,dlg-528880e8-8c80-4e76-9f8a-bab9b8d0aa2f,I need a flight from Seattle to Denver.,flight-search
flight-12,dlg-5289caed-fcc6-4eaf-87a1-344c90eaec16,I need a flight from San Francisco to Salt Lake City.,flight-search
flight-12,dlg-52dcf3ba-9ba3-4c40-8af6-6594021b1de1,"Hi, I'm looking for a flight. I'm in Los Angeles and I want to go to Chicago.",flight-search
flight-10,dlg-52f083ea-9ca5-456b-b510-88d8ab96eab6,I'm looking for a round-trip commercial airline flight.,flight-search
flight-6,dlg-5303ae4e-eaf3-4a19-b3c6-57fb970574d9,I want to find a flight to Maine.,flight-search
flight-7,dlg-530f57e5-75d9-4886-a9c4-caf8f872bee4,"I would like help in finding a flight to Seattle, Washington.",flight-search
flight-4,dlg-53121192-5e72-4ad9-afc3-acf4af4d6fcc,"Hi Assistant, I would like help finding a flight to Berlin.",flight-search
flight-4,dlg-5345f347-440d-45b7-9cbd-f91a286b155e,"Hello. I would like help inn finding a flight to Munich, Germany.",flight-search
flight-12,dlg-534c1ea6-47b4-4de3-b409-d404df71f13a,"Hi, I'd like to book a round-trip flight from San Francisco to Houston.",flight-search
flight-12,dlg-537cb4da-f8dc-41f7-8575-ee28e5bc8042,"Yeah, I'd like to book a flight from Los Angeles to Houston.",flight-search
flight-12,dlg-53887f8b-34cd-464c-8b46-695d3e38a7d8,"Hi. Today, I need help putting together a round-trip flight from Sacramento to Salt Lake City, Utah.",flight-search
flight-7,dlg-53b8d7cd-303b-44b3-b93c-87ce36497abc,"I'd like help finding a flight to Sacramento, California.",flight-search
flight-10,dlg-53e25819-79ce-4c80-b7f1-259ac9eda117,Hello. I need a round-trip flight.,flight-search
flight-12,dlg-54050f3a-037a-4399-8dfc-eec3864ae17c,Good. Thank you so much. Looking to find a round-trip commercial airline flight. And I'm travelling from Los Angeles to Salt Lake City and I'm leaving today and I need to return in 3 days. And I would like to depart and return in the evening. Can you help me?,flight-search
flight-6,dlg-541ef8b5-5864-4580-946d-b64ac8de40be,I need help searching for a flight.,flight-search
flight-4,dlg-54258e41-c460-417b-861e-6529c0b18e71,"I want two tickets to Barcelona, Spain and return.",flight-search
flight-11,dlg-5446c078-957e-436a-b766-053cee21699b,Hi. Can you help me in finding a round trip flight from Los Angels to Amsterdam?,flight-search
flight-12,dlg-544f0eb6-af49-48da-9f9b-c6ced8ab5bf5,I need a round trip flight.,flight-search
flight-14,dlg-547ad36b-e99d-41f0-abb6-e9a96a5539b0,"Hello, I need to find a flight from SFO to LAX leaving tomorrow the 25th and coming back on the 29th, And I don't need layovers.",flight-search
flight-3,dlg-548da76b-a1eb-4508-991c-9542859f600c,"Hi. I would like help in finding a flight to Miami, Florida.",flight-search
flight-12,dlg-54b36bb8-3717-4b8c-b9a0-d67eb6627f7a,I'd like help finding a flight from Seattle to Chicago.,flight-search
flight-12,dlg-54f2480b-9da4-4031-88dd-fad374a79afc,"Hi. Today I need your help booking a round-trip flight from Los Angeles, California to Denver, Colorado.",flight-search
flight-12,dlg-5517b99d-d254-4234-92dd-3784712410ff,"Hi. Today, I need your help in planning a round-trip flight from Seattle to Houston. I'm looking to depart today, sometime in the evening and arrive back in 5 days on August 15th.",flight-search
flight-12,dlg-55272c16-0a80-4d49-bdc6-472ea2bcd155,"I'll be leaving from Sacramento, California and traveling to Houston, Texas. And I'm going to be leaving today and returning in 4 days. For both days I'd like the latest possible flight.",flight-search
flight-11,dlg-5588ad61-a98e-4cfa-bf65-66de70b1c376,"Hi, I'm looking for a round-trip flight from New York City to Madrid.",flight-search
flight-12,dlg-558f84dc-0b4f-4060-bb2c-2bc29e031e36,"Hi. I would like to book a round-trip commercial airline flight from Los Angeles, California to Denver, Colorado. And I would like it to depart today and return in 2 days. I would like the departure time for return. And depart to be as latest as possible.",flight-search
flight-14,dlg-559452ee-79a1-4bfe-9e03-8668f92eb72d,I'd like help finding a flight from LAX to JFK.,flight-search
flight-5,dlg-559d9137-6003-4f38-95a7-cb6b97a4d699,Looking for a commercial flight to Paris.,flight-search
flight-3,dlg-55a752c5-3635-4dc8-a8f2-a0d1bc052b7b,I would like help finding a flight to Mexico.,flight-search
flight-4,dlg-55c73582-9a1a-4a8b-930c-7cb957c10e17,I would like help finding a flight to Zurich.,flight-search
flight-4,dlg-55d1e109-96c0-4dcf-8c94-68f0d557baa5,I would like help finding a flight to Italy.,flight-search
flight-10,dlg-55fad729-a3f2-430d-ba6a-2a3bf0b245eb,Hi. I'd like to take a round trip from Seattle to Miami.,flight-search
flight-7,dlg-561a2423-e81c-4fa5-abd1-3c0cfe1b38f8,Hello. I need to get a flight to San Diego.,flight-search
flight-6,dlg-5682b4b6-72e4-45f8-9943-ea2af6898ac3,I'm trying to find a flight to visit a friend in New York City.,flight-search
flight-4,dlg-56bf1b70-da09-4399-b81f-3390826dda18,Hello. I would like help finding a flight to Rome in Italy.,flight-search
flight-6,dlg-56c009a7-c903-4c46-8c69-3f42afe112db,"I need a flight to Miami, Florida, please.",flight-search
flight-11,dlg-56cb03d3-85f9-4f0c-be57-493510c8e2e9,"Hi. Today, I need your help planning a round-trip flight from San Francisco, California to Madrid well, actually, to Paris, France.",flight-search
flight-12,dlg-56d0f9cc-fa20-4691-aa4a-1ae09f53fd38,"Yeah, I need to book a round-trip flight from San Francisco to Chicago.",flight-search
flight-4,dlg-56eb6c92-3865-45c6-805a-156a13ee9e89,I would like help finding a flight to Barcelona.,flight-search
flight-7,dlg-56fd4de7-06ed-4436-8f84-e96d875a5878,"Hi assistant. I want a flight to Tacoma, Washington.",flight-search
flight-10,dlg-57146a0b-3921-439a-b345-f611f1074432,Hi. I'm looking to book a flight for today. I'm flying out of LA and I'm going to New York.,flight-search
flight-4,dlg-5723e973-c86f-49da-bb96-c10eba8aa048,"I would like to find a flight to Hamburg, Germany.",flight-search
flight-4,dlg-574af6f6-a3e9-4d21-a7c8-332ca02326ca,I would like you to help me finding a flight to London.,flight-search
flight-13,dlg-574c04f7-00c7-45d4-be9a-ec9600d3d889,"I need help with booking a round-trip flight, please.",flight-search
flight-6,dlg-574d7dbf-e333-40d9-bc30-17d3a3660f30,"I'm looking to fly out of Seattle, Washington and fly to Miami, Florida.",flight-search
flight-12,dlg-576bbf15-c077-4faf-ae2f-29e784bd61df,Looking for a round-trip flight from Los Angeles to Salt Lake City. Can you help me out?,flight-search
flight-6,dlg-578430b3-e495-4582-8256-573351236665,Hello. I'm trying to find a flight tomorrow to go to Miami.,flight-search
flight-12,dlg-5799d315-e128-451a-a0f5-a4c6eaccdfc2,Hello. I'd like to find a round trip for commercial airline flight from Los Angeles Denver.,flight-search
flight-6,dlg-57a27e02-3219-4e99-85ea-cb6bb2276c6b,"Hello, I need a flight.",flight-search
flight-6,dlg-57cb8d87-3df4-4018-8191-0bfda8469ef2,"Hello, I'm trying to get to Richmond, Virginia.",flight-search
flight-10,dlg-57d9c2ca-3ca1-492c-922b-2657eab948ec,"I am traveling to Miami from Seattle leaving today and returning in 4 days, and I was interested in an afternoon flight for both the departure and the return.",flight-search
flight-4,dlg-584ff644-f3c3-40b9-8d3d-91b715f357a9,"Hi. I would like help finding a flight to Heathrow International Airport, London.",flight-search
flight-7,dlg-5879b16c-0b44-4847-b83c-52d58ec96f0d,"Yes. I want to fly out of LaGuardia, preferably United Airlines.",flight-search
flight-6,dlg-587b7e92-dfe6-46ea-b6e0-8588f5237028,"I would like to book a flight to Miami, Florida.",flight-search
flight-6,dlg-588fdad2-6be3-4170-8296-3435c754c837,Can you help me book a flight to Boston?,flight-search
flight-12,dlg-58997071-feff-4468-bacc-ea0daa4cc30e,"Hi, I need help booking a round trip commercial flight, Please.",flight-search
flight-6,dlg-58a1edc8-fb6a-4df0-83cb-efe3dc0a119d,Hi. I would like to find a round-trip flight from Seattle to New York City. Can you help me with that?,flight-search
flight-6,dlg-58b9a1af-bd51-4092-90f7-2b7d98174bc4,"Hello, I'd like to inquire about two tickets to Fort Worth from 1st to 7th April.",flight-search
flight-7,dlg-58cdb1d5-00f3-4f86-a480-ddf36f45de5f,"Yeah, Hi. I need a round-trip flight from from JFK to San Francisco on April 23rd. Returning on April 25 in the morning, please, In first class.",flight-search
flight-6,dlg-58ed36f5-188a-4da3-bedb-0ea02912be51,"I'd like help finding a flight to Atlanta, Georgia.",flight-search
flight-7,dlg-590e2d3f-ba84-4a44-be98-1a41f46e5dd8,"Hello, I need help finding a round-trip flight from JFK to San Diego, California.",flight-search
flight-11,dlg-591d44f7-f3d8-4b0f-981f-c718dcb19091,"Hi, I need to book a flight from Houston, a round-trip flight from Houston to Amsterdam.",flight-search
flight-5,dlg-59224069-5744-4a4c-8fb5-a9a84182539f,"Yes, I need to make flight reservations to Rome, Italy.",flight-search
flight-6,dlg-59262d19-20ae-4637-b90a-658d3979e564,Hi. I would like to catch a flight to Philadelphia.,flight-search
flight-12,dlg-592d608e-f1fc-45cf-86d2-7611b85ab4cd,"Hi. I'm trying to find a flight from Sacramento, California going to Salt Lake City, Utah. I would like to leave this afternoon and return in 4 days.",flight-search
flight-10,dlg-59381b83-bd95-4617-981b-d1b9688f9ed6,"I'm looking for a round-trip commercial flight from Seattle to Miami, please.",flight-search
flight-4,dlg-594e842f-661d-494a-ad56-e2620cc5874a,I will like to help to find a flight to Europe.,flight-search
flight-12,dlg-594ecd98-2283-4821-a200-4de4a304691f,"Hi, I'm looking for a round-trip flight from Sacramento to Salt Lake City.",flight-search
flight-11,dlg-595e2821-7154-463c-894f-7b6e49a30595,I need a flight from San Francisco to London.,flight-search
flight-6,dlg-597d72f4-f99b-4fe9-848d-bb8343797b94,I'm looking for a cheap flight to JFK Airport in New York.,flight-search
flight-11,dlg-59a592f6-bd4b-403f-b4ed-3459380379b8,"Hi, I want a round-trip commercial airline flight from New York to Paris.",flight-search
flight-12,dlg-59aea79b-c3b2-47d6-a3b1-2754a04d9b14,"I'm doing pretty good. I hope that you're doing well today, as well. Today, I need your help planning a round-trip flight from Seattle, Washington to Denver, Colorado.",flight-search
flight-7,dlg-59c9de2f-775e-4d67-9574-861d0807039b,"Please help me catch a flight to San Diego, California from JFK.",flight-search
flight-5,dlg-59f0fb5d-6861-4956-a8b6-16f5974e3036,"Hello. I'd like to take a flight to Paris, France.",flight-search
flight-6,dlg-5a16c6b2-07e0-493b-8edd-2f1266502aba,"Hi, I need help finding a flight to Miami.",flight-search
flight-10,dlg-5a3e37ca-746c-4f9c-a706-ede0b28e57e4,I would like help finding a flight from Seattle to Miami.,flight-search
flight-6,dlg-5a40c9aa-fede-4227-9d5c-ae3a38336f78,"I'm looking for an airline flight to Miami, Florida.",flight-search
flight-4,dlg-5a6dc02b-ac42-4e78-8760-f1147d4450ce,"I need help finding a flight to Madrid, Spain.",flight-search
flight-4,dlg-5a86f885-fe67-4ac0-b93f-38b4377b6caa,I would like help in finding a flight to Paris.,flight-search
flight-4,dlg-5a971b47-68c5-4994-9808-0b11a0b4c68a,"Hey, I'd like help finding a flight to Madrid, Spain.",flight-search
flight-5,dlg-5ab8c821-ba53-4dd9-8bf0-5963dd8704cd,I need to find a flight to Rome.,flight-search
flight-12,dlg-5ab9b1e0-f8d6-4c53-9d84-ad9616116bd9,Thank you. I need to go from Seattle to Chicago.,flight-search
flight-5,dlg-5abdad8b-4785-493b-8299-b2bd582ec74f,"Yeah, I want to get a round-trip to Barcelona.",flight-search
flight-6,dlg-5b1e6ede-e21e-4f54-b216-bf29ca6a602c,"I'd like to see about booking a flight from Seattle, Washington to Charleston, South Carolina.",flight-search
flight-12,dlg-5b1fae0c-b9f9-4ff1-876d-37e95e9312f8,I need a commercial round-trip airline flight from San Francisco to Salt Lake City. I need to leave and return in 5 days and I need to leave in the morning and return in the morning. Can you help me with that?,flight-search
flight-12,dlg-5b1fae5b-4fe3-4028-ae2c-c5cc16022f76,Help me finding a round-trip flight from Los Angeles to Houston as soon as possible because I have to leave today and will return back at the earliest possible time after 2 days.,flight-search
flight-11,dlg-5b96cc63-6d6e-417a-bb3d-cf9bda432021,Hello. I need to book a round-trip flight from Miami to London.,flight-search
flight-10,dlg-5b9d6fe0-f540-4e58-a9ec-b9e57456bba5,I need to book a round trip flight from Seattle to Miami.,flight-search
flight-7,dlg-5bbc659b-44e4-454e-a2e8-f37832857c26,"Hi, I'm looking to book a flight from New York City to Portland, Oregon.",flight-search
flight-6,dlg-5bc689ea-11df-4409-a8d2-07352865fa8d,"Hi Assistant, I really need help finding a flight from Seattle to Tampa, Florida. I want to find a flight from Seattle to Tampa, Florida.",flight-search
flight-6,dlg-5bfbd27d-40bf-4bc9-afe0-0f5e0b808591,I'd like help finding a flight to Boston.,flight-search
flight-13,dlg-5c4cc973-f328-41b9-8aa9-b933f918e43e,"Hi, can you find a round-trip commercial airline flight from San Francisco to the Bahamas?",flight-search
flight-12,dlg-5c775290-e004-476e-b859-c4f4549a33fa,Hi. I need to book a flight from Sacramento to Felicity.,flight-search
flight-4,dlg-5c8e22ed-6b6d-499b-a6e6-7e3395b5c686,I would like to go to a city in Europe.,flight-search
flight-7,dlg-5cbc2829-3e19-4a07-a6a0-6b34825360c9,I need help booking a round-trip flight to LAX.,flight-search
flight-12,dlg-5cbdb497-aec5-4033-b064-4f4b3eeb39f9,"Hi there, I'm looking for a round-trip flight from Sacramento to Denver. I want to leave today and return in 3 days. And I would like the time of both flights to be the latest possible.",flight-search
flight-5,dlg-5cd40c7f-b3b8-439a-8c86-6a7332bc0ca5,"Looking for a flight today, One-way trip to Barcelona.",flight-search
flight-5,dlg-5ce2cea9-bee5-478c-aaa5-474683116d33,"Hi, I'd like to book a flight to Paris, France.",flight-search
flight-4,dlg-5cf239fc-ff72-436f-aecf-e551e08e2094,I would like help in finding a flight to Greece.,flight-search
flight-12,dlg-5cfafe20-e996-40cf-b6b8-f1331a4683f4,Hi. Can you help me to find a round trip airline ticket?,flight-search
