instruction_id,conversation_id,utterance,label
hotel-11,dlg-2efee651-0d1d-4d16-a9c9-5f92aa8d48ba,"Hello. I'm looking for a hotel in St. Louis, Missouri.",hotel-search
hotel-5,dlg-2f1f2f78-3cec-4b46-900f-f18749f0b60b,"I would like help finding a hotel out at Park City, Utah.",hotel-search
hotel-8,dlg-2f283ef3-0a98-436e-a45d-dd43355deeeb,Hi. I'm trying to find a hotel in San Francisco.,hotel-search
hotel-12,dlg-2f301e7a-5ef4-4c1e-94f9-10096db0c0a6,"Hi. I need help finding a hotel in Phoenix, Arizona.",hotel-search
hotel-9,dlg-2f4ed9b6-f74e-43de-8ee5-0e62d52e8be9,I'd like to book a room in New Orleans.,hotel-search
hotel-16,dlg-2fac5517-a0f6-49c0-9aa5-b183838508d5,"Hey, Can you help me find a hotel in Salem?",hotel-search
hotel-8,dlg-3010f423-2398-4b0a-85f0-76c6bc9ece3f,"Hi. I'm looking for a hotel in Laguna Beach, California.",hotel-search
hotel-11,dlg-3058e0f9-7390-4401-9cec-9ece486586b9,"I need help in finding a hotel in St. Louis, Missouri.",hotel-search
hotel-11,dlg-306bffa1-f4c1-4e8c-a4c3-29480c544d98,"Hello. I need to find a hotel in St. Louis, Missouri.",hotel-search
hotel-6,dlg-30945b3a-2d13-4880-850c-ce47ea34137c,I would like to find a hotel in New York?,hotel-search
hotel-1,dlg-309c629a-8a56-449a-a742-ca89d0172ec7,I would like to find out more about the hotel Atlantis,hotel-search
hotel-9,dlg-30ca792b-c846-48f7-8dc5-451c93ab99cf,"Hi I would like to find a hotel in San Francisco, California.",hotel-search
hotel-9,dlg-310cc19d-9a11-4ec3-a3d4-d6c5d5190171,I'd like you to help me with finding a hotel in New Orleans.,hotel-search
hotel-16,dlg-3126b790-39c0-4d23-b3c2-6275621a14c9,"Hi, today I need your help finding a hotel in Salem, Oregon.",hotel-search
hotel-9,dlg-3150305a-23c4-461b-a7fb-b5a07c149625,"Hi, I need help in finding a hotel in San Francisco, California. I'm looking for a four-star rated hotel.",hotel-search
hotel-5,dlg-31a02b78-f79c-43f2-9ea6-e1f09915bc36,"Hi, I'd like help finding a hotel in Park City, Utah for the dates January 21st to January 23rd. I'd like it to be kinda casual occasional. And there will be me and one other person.",hotel-search
hotel-4,dlg-3207803d-0f84-494d-9c82-6dee224c5e65,"Hi Assistant, I'd like help finding a hotel.",hotel-search
hotel-16,dlg-321b5fd2-eaad-4e27-85bb-4f4778ce01c2,"Hi, I'm in Salem, Oregon, and I need help finding a hotel, please.",hotel-search
hotel-2,dlg-322b103c-9bcf-4123-b948-4fdab656a10a,Hello. I would like to go to hotel.,hotel-search
hotel-16,dlg-3231a427-cce3-428e-b08e-3452a9816f68,"Yeah, I need to book a hotel in Charlotte, North Carolina.",hotel-search
hotel-8,dlg-3241008c-ff41-4f8f-90eb-fb24e77a8f5c,"Can you help me finding a hotel Laguna Beach, California?",hotel-search
hotel-14,dlg-32b09ac9-985c-4b3b-8e80-596216d1efb7,"Hello. I'd like help in booking a room in Palm Spring, California, please.",hotel-search
hotel-14,dlg-32fd78ae-afd3-477e-b6d5-19e417be5229,"Hello, I'm looking to book a hotel in Palm Springs for four people.",hotel-search
hotel-3,dlg-330bddbc-94c3-4a81-bf1f-74640ee2ed6e,"Hi, I need help putting in a reservation for a hotel in next summer in June in Naples, Florida. I'm looking for a beachfront hotel to stay at.",hotel-search
hotel-10,dlg-33284a86-38ec-4034-a8ac-0154af44c7d4,Hi. I'd like help finding a hotel in San Francisco from February 20th to February 25th.,hotel-search
hotel-16,dlg-335033e5-7be7-4842-a5b4-c6ec9c0aa7b2,"Hi, I want to find a hotel in Charlotte, North Carolina.",hotel-search
hotel-6,dlg-33b0d560-db95-4be6-9866-5b36611cbe8a,I'd like help finding a hotel in New York City. Wake up pointing Hotel in New York City.,hotel-search
hotel-9,dlg-33e260e6-6490-4b66-a103-305f589205e7,Hi assistant. I'm looking for a hotel in New Orleans.,hotel-search
hotel-9,dlg-33e88bc3-e9dd-4353-ab2c-900dd800db2d,"I'm looking for a hotel in New Orleans, Louisiana on March 15th, 2017.",hotel-search
hotel-16,dlg-34401fdd-b260-437a-890b-64dc6940cf46,"Hi, I need to find a hotel in Madison, Wisconsin.",hotel-search
hotel-8,dlg-3448fb30-098c-4144-b68c-e7dae0ca6e0d,"Hey, looking for a hotel in San Francisco, California, please.",hotel-search
hotel-8,dlg-344a6bee-bf87-475d-8723-9a77df7c1995,"I'd like to help find a hotel in Nashville, Tennessee.",hotel-search
hotel-14,dlg-345348e1-fee9-4078-bfc7-fd3a11a98efd,"Yes, I'm looking for a hotel. I'm going to Palm Springs, California. Can you help me?",hotel-search
hotel-5,dlg-3466864c-eeb6-409e-92bf-9b6d8959aa08,"I'd like help find a new Hotel at Park City, Utah.",hotel-search
hotel-8,dlg-3475681e-fb23-4b27-9c87-af94ed7d07cc,"I'd like help in finding a hotel in Nashville, Tennessee.",hotel-search
hotel-9,dlg-34d3a3d5-d3f5-4858-baf6-024615fc7008,"I need to find a hotel room in San Francisco, California.",hotel-search
hotel-8,dlg-34e593fa-d403-46b8-92ba-6d6de16e679e,"I would like help finding a hotel in San Francisco, California.",hotel-search
hotel-4,dlg-34edfd91-61b5-424c-90b1-fb2d58b51b98,"I'd like a hotel in Sausalito, California.",hotel-search
hotel-9,dlg-34fee5bd-a06b-4414-b4e6-491ca60ae821,"Hello, I'm looking for a hotel in Nashville, Tennessee.",hotel-search
hotel-1b,dlg-350b95e0-3820-4972-a6b9-c319ec8e08ff,"Park City Peaks Hotel in Park City, Utah. I need it from December 28th to December 30th.",hotel-search
hotel-16,dlg-350cbe3a-6927-4daf-8bf2-80bed13c1f43,"I'd like to stay find a I'd like to find a hotel in Madison, Wisconsin.",hotel-search
hotel-11,dlg-352dbe6c-695b-45f2-9195-c8d6b88167e6,"I am looking for a hotel in St. Louis, Missouri.",hotel-search
hotel-16,dlg-35b74f7c-4ffe-43d3-aedb-30971810a214,"I need help booking a hotel in Madison, Wisconsin.",hotel-search
hotel-16,dlg-35b9d6dc-5396-4e66-9a8f-2b89d1066e3d,"I'm looking for a hotel room in Salem, Oregon for next Friday. I'm staying for two nights.",hotel-search
hotel-1b,dlg-35bc44f9-c4b1-4523-93f1-ea27b13c99d7,"Hi, I would like to find more about the hotel I plan to stay at.",hotel-search
hotel-8,dlg-35de238c-5297-4ace-bd24-cf146a266b0d,"Hi, I'd like help in finding a hotel in Nashville, Tennessee.",hotel-search
hotel-8,dlg-35e40225-5cd0-4c0d-92aa-6f313d1f8b55,"Hi, I am searching for Hotel Laguna Beach, California.",hotel-search
hotel-9,dlg-363f37c2-55ca-4afb-8e52-a85a23420a1e,I'm looking for a hotel for next week.,hotel-search
hotel-11,dlg-36432563-d264-43cf-8776-18c4f22f0b98,"I'd like help finding a hotel in St. Louis, Missouri.",hotel-search
hotel-1c,dlg-368edc78-725b-4c9b-a616-67e1dfa70053,"Hello, I'd like to find out more about a hotel I planned to stay at.",hotel-search
hotel-7,dlg-369b0987-142b-4133-b39a-13e3285d0706,"I would like to find a hotel in San Diego, please.",hotel-search
hotel-6,dlg-36ac47ad-1715-4881-9a99-437a8b97740d,"Hi, I'd like help finding Hotel New York City.",hotel-search
hotel-1c,dlg-37025101-2f2a-430d-a490-aca08f94197e,"Hi, I'd like to find about the hotel Frances Squaw Valley, California.",hotel-search
hotel-9,dlg-372abcec-57c9-473f-9820-026100b622a8,Hi. I'd like help in finding a hotel in New Orleans.,hotel-search
hotel-8,dlg-37481785-7125-4af0-b64f-a112297eef86,"Hi, I'm looking for a five-star hotel in Nashville, Tennessee.",hotel-search
hotel-16,dlg-3786c4b2-5bbd-4fed-b237-62b68378da50,"Hi, I'd like you to help me in finding a hotel to stay in in Salem, Oregon.",hotel-search
hotel-13,dlg-37c9871d-9b91-4849-adb2-ff8ef038e91b,"Hi, I was wondering if you could help me find a hotel.",hotel-search
hotel-16,dlg-37dbfae0-8ad7-4eae-af5e-fc60eef51b63,"I'll be arriving this Friday and I'd like to stay through the following Sunday, please find me a hotel for 2 nights.",hotel-search
hotel-11,dlg-37f0bf8a-4921-4658-afd9-482a767f0f06,"Hi Assistant, I need a hotel in St. Louis, Missouri.",hotel-search
hotel-8,dlg-3856eaf5-8614-41f6-8541-f09cf260b45b,"Hi, I'd like help finding a hotel in San Francisco, California.",hotel-search
hotel-16,dlg-3873cfc2-21e2-4123-9cd4-c14e43381162,"I need help finding a hotel in Charlotte, North Carolina.",hotel-search
hotel-2,dlg-38843ae6-1468-4fe9-bd96-6575109d5022,"Hi, I would like to find a hotel for my summer vacation.",hotel-search
hotel-1c,dlg-38b1a4a2-9a19-47db-9fd4-5de462d57a91,I would like to find a hotel to stay at.,hotel-search
hotel-11,dlg-38c5ddc5-c2e8-4b35-8f83-9df59967df35,"I need a hotel in St. Louis, Missouri.",hotel-search
hotel-10,dlg-38d14b7a-1e53-4aec-a120-0104b7f754c7,"Hello! Yes, I'd like a help finding a hotel in San Francisco.",hotel-search
hotel-1b,dlg-38da5598-ae83-4f9c-8185-78b0a32cc900,I'd like to find out more about hotel I plan to stay at.,hotel-search
hotel-14,dlg-390c217a-0f99-455a-97b6-0142fdff4034,"Hi, I'd like help finding a hotel to stay in Palm Springs, California.",hotel-search
hotel-9,dlg-393cffc5-03e6-4619-b9ae-786b7ec38121,"I'd like to book a hotel in Nashville, Tennessee.",hotel-search
hotel-13,dlg-394dd539-a02e-45b5-9fb3-e6d8eb266998,"I'm looking for a hotel in Naples, Florida.",hotel-search
hotel-8,dlg-397a86b8-85cb-4094-9604-e1a821ecc0fc,"I'm looking to find a hotel in Laguna Beach, California.",hotel-search
hotel-9,dlg-397af343-0ea9-463c-8042-9b61654c2582,Hello. I'd like help in finding a hotel in New Orleans.,hotel-search
hotel-11,dlg-39f32b6f-9ac3-4111-80ad-cbeb110e1f3b,"Hi, I'm looking for a room for two in St. Louis from May 25th through 28th.",hotel-search
hotel-9,dlg-39fde580-adae-4b8c-9e1a-860dfc46260d,I would like help finding a hotel in New Orleans.,hotel-search
hotel-9,dlg-3a0070c6-ec8b-4995-9f76-34d1a23e4718,"Hi, I want to find a hotel in New Orleans.",hotel-search
hotel-9,dlg-3a2c2101-efed-46a7-b6ea-ed760c71d217,I'd like to start a hotel search.,hotel-search
hotel-4,dlg-3a7df7e5-b3ef-4830-9651-417a2035a206,"I'd like help finding a hotel in Rochester, New York.",hotel-search
hotel-8,dlg-3a8396c4-8afb-48bb-866c-bcdc4f855ce7,"Hi, I'd like help in finding a hotel in West Palm Beach, Florida.",hotel-search
hotel-14,dlg-3adc3d12-d6e6-440d-ae38-60b0a6d44860,"Hi, I need to book a hotel in Palm Springs, California.",hotel-search
hotel-16,dlg-3ae66038-d4a2-4fe8-a824-bfb8370b7652,"I'm looking for a hotel near Charlotte, North Carolina.",hotel-search
hotel-1b,dlg-3af704a7-c17d-4b1e-a638-ebf73bdceead,"Hi, I need to find out more about the hotel that I plan to stay.",hotel-search
hotel-16,dlg-3b822668-4f71-4578-9a87-94d1f556dd8c,"Hi. I'm looking to find a hotel in Lubbock, Texas.",hotel-search
hotel-9,dlg-3b883cf0-928c-4a9d-bbe4-49ee1933bdba,"Hello, I need help with finding a hotel.",hotel-search
hotel-3,dlg-3b93aa74-2eab-43de-b478-3659a884fdcc,"I want to book a hotel located in Naples, Florida of June this year, the coming year 2017, which has a good beach view and should be located less than 5 minute walk to beach.",hotel-search
hotel-2,dlg-3b9ad656-b855-440e-9c77-5aee730f8114,Hi. I would like to find a hotel for my summer vacation.,hotel-search
hotel-10,dlg-3bb0e585-e270-4659-91f5-daf04f19904e,"Hello, I'm looking for a hotel to stay at San Francisco, California, please.",hotel-search
hotel-1c,dlg-3bc439fd-a57a-4eb2-abb4-fbd1610a48e4,I'd like to find out more about the hotel industry.,hotel-search
hotel-9,dlg-3be29781-1b59-4dae-9cb2-74d688a7b580,Hi. I would like help finding a hotel in New Orleans.,hotel-search
hotel-9,dlg-3be792d3-7427-42cb-b192-180653a10040,"Need a hotel in West Palm Beach, Florida for the weekend of the 25th of February, with price limit around $100 a night.",hotel-search
hotel-3,dlg-3c487758-eabb-4b1e-a549-f28b986361da,I would like to find a hotel.,hotel-search
hotel-3,dlg-3c822157-b367-496b-8bc9-d40c5e2277cc,I like to find a hotel for my summer vacation.,hotel-search
hotel-9,dlg-3c8b811b-1f73-4562-a60f-9745c38ed4aa,"Hi, I need a hotel in Laguna Beach, California.",hotel-search
hotel-8,dlg-3cc43bb2-b21f-495e-b498-63ce16e021c2,"Hi. I'd like help finding a hotel in Laguna Beach, California.",hotel-search
hotel-16,dlg-3cfbefc1-3d4a-4dec-8f9e-318d56173112,"Hey, I'd like to find a hotel room.",hotel-search
hotel-4,dlg-3d02cbdd-a488-4eb5-833b-4a741c34c042,"I'd like to find a hotel in Rochester, New York.",hotel-search
hotel-6,dlg-3d2e7a36-6690-4183-8ed4-68b1359c70fb,Can you help me with finding a hotel in New York City?,hotel-search
hotel-9,dlg-3d536ce0-eb41-420c-a8b6-69e1863fa643,"Hi. I'd like to book a hotel for New Orleans, Louisiana.",hotel-search
hotel-1c,dlg-3d53ddfc-2d58-4185-83c7-0f55088e57de,"Hi, I'd like to find out more about a hotel I plan to stay at, please.",hotel-search
hotel-9,dlg-3dba690e-41b6-4d43-8894-23e134948cf8,"I'd like help finding a hotel in New Orleans , I'll be there from April 24th through April 28th, a minimum of four stars, two rooms for four people near Tulane University. Free breakfast would be preferred.",hotel-search
hotel-10,dlg-3deb424a-3ace-4c8e-a113-c9e455e52616,"Hi. I'd like help in finding a hotel in San Francisco, please.",hotel-search
hotel-10,dlg-3ded4570-8a2c-4464-bb77-75f4c40a917f,I'd like to have help finding a hotel in San Francisco.,hotel-search
hotel-5,dlg-3e2f57b0-9b1c-4b1e-949c-8f5c66f8d7b1,"I'm looking to find a hotel in Park City, Utah.",hotel-search
hotel-9,dlg-3e821de4-232d-4c29-9a77-a010afd52ce9,I'm looking for a hotel in New Orleans.,hotel-search
hotel-8,dlg-3e88c55e-b5d1-4e21-a6d2-fae4a3935aa4,"I would like help finding a hotel in West Palm Beach, Florida.",hotel-search
hotel-12,dlg-3e8afa8d-de4e-4b32-a55e-c734adc2f847,"Yeah, I need a room for tonight through Tuesday, April 4th.",hotel-search
hotel-8,dlg-3eb227c0-3628-4c9c-8eb5-e4468b7091d3,"Yes, I'd like help finding a hotel in San Francisco.",hotel-search
hotel-16,dlg-3ef25ec0-96dd-4f56-a338-32e4ce602475,"I need to book a hotel in Madison, Wisconsin, please.",hotel-search
hotel-16,dlg-3f76836d-fb87-42e4-b989-a122aadce22a,"I need help in finding a hotel in Charlotte, North Carolina.",hotel-search
hotel-11,dlg-3fa15592-0ba3-4297-9a91-9dfa9e66b9b4,"Hi, find a hotel in St. Louis, Missouri, please.",hotel-search
hotel-16,dlg-3fae259f-3c35-4183-a312-e06565b43ba2,"Hey, I'm looking to get a hotel in Madison, Wisconsin.",hotel-search
hotel-3,dlg-402b2d00-64b3-46cb-a05f-37f47882c541,Hello. I'd like to find a hotel room for my medication.,hotel-search
hotel-13,dlg-404d6044-0d20-4796-9302-e8a356029e3a,"Hi, I'm looking for a hotel in Naples, Florida.",hotel-search
hotel-8,dlg-405fddb9-6c8e-4717-89cf-2be27e81d1ec,"Yeah, I'd like help finding a hotel in Nashville, Tennessee.",hotel-search
hotel-16,dlg-406ef913-1db3-4567-9930-d4952d1b14ee,"I'm looking to book a room or find a hotel in Salem, Oregon.",hotel-search
hotel-3,dlg-40812d9c-f8a0-41f2-874e-431adb8b2dc9,Hi. I would like to find hotel for my summer vacation.,hotel-search
hotel-16,dlg-40b0679b-696d-466b-8ee6-75d0546cb9fc,"Hi. Could you help me to find a hotel in Santa Fe, New Mexico?",hotel-search
hotel-3,dlg-410affe9-70ac-47ec-af75-935dd83dcb4f,Hi. Can you help me in finding a hotel for my stay?,hotel-search
hotel-16,dlg-4150237c-4b2f-47da-b292-403444e89be2,"Hi. I need help finding a hotel in Charlotte, North Carolina.",hotel-search
hotel-4,dlg-41612329-c1a2-4151-a3e2-71f202bbd198,I need help finding hotel in California.,hotel-search
hotel-14,dlg-4174f048-f43e-4d5c-a1bb-ac7e1ff37636,"Yes, I'm looking for a hotel. I'm staying in Palm Springs, California. Can you help me, please?",hotel-search
hotel-10,dlg-41e1de2f-ac50-4d74-a665-f69c444099d0,"Hello, I'm looking for a hotel in San Francisco, California location.",hotel-search
hotel-11,dlg-41eeffd6-f140-45f2-aa37-b820607924ac,"Sorry, I'm looking to stay in St. Louis, Missouri.",hotel-search
hotel-10,dlg-421e3680-fa23-45e0-9184-3251ceaf9cba,"Hi, I'd like your help in finding a hotel in San Francisco.",hotel-search
hotel-4,dlg-422900cf-00e8-4a47-b9cf-b6ca903a59ef,I'd like help finding a hotel.,hotel-search
hotel-13,dlg-4246cb11-c56a-4da6-8e98-8bf966d8ed16,"Can you help me in booking my hotel for my vacation to Naples, Florida on June?",hotel-search
hotel-4,dlg-4288387b-5021-4991-97e7-a32a0643cb8c,"Hello, I'd like help finding a hotel in Austin, Texas.",hotel-search
hotel-16,dlg-433c88f4-92c4-4f39-af29-786076ebbd06,"Hi assistant. I want to find hotel in Madison, Wisconsin. Can you help me?",hotel-search
hotel-1c,dlg-435a26b2-8bfe-4a7d-a463-29d506de8558,"Hi Assistant, I would like to find out more about the hotel I plan to stay at.",hotel-search
hotel-11,dlg-43b8124b-7bab-434b-8016-13eda6c3602f,"Hi. I'm looking for a hotel in St. Louis, Missouri.",hotel-search
hotel-11,dlg-43bfab70-b142-4e2f-bce0-2922e109bc24,"Hi. I'm trying to find a hotel in St. Louis, Missouri.",hotel-search
hotel-11,dlg-43dc383e-1f82-4660-9ba9-6b66fa0b4511,"Yes, I'm looking to book a hotel in St. Louis, Missouri.",hotel-search
hotel-4,dlg-43f82a19-f936-4a23-969f-c39b71d2a98c,"I need a hotel in Rochester, New York.",hotel-search
hotel-9,dlg-441d66b7-4fde-4899-9788-c723830742b8,"Hi, I'd like to help to find a hotel in New Orleans.",hotel-search
hotel-5,dlg-4474c824-5f8a-4d87-b997-152859d7d747,"Hello. I'd like help in finding a hotel in Park City, Utah.",hotel-search
hotel-9,dlg-44803bdd-67c0-4a5b-8136-3ee668001216,"Hi, I'd like to book a hotel in Laguna Beach, California.",hotel-search
hotel-8,dlg-44bfe439-3955-4a8b-9a6c-6b0b5db6611c,"I would like you to help me with finding a hotel in Nashville, Tennessee.",hotel-search
hotel-5,dlg-44ddca75-aef8-4153-af2b-4547e32b5ed4,"Hi. I'd like help in finding a hotel in Park City, Utah.",hotel-search
hotel-3,dlg-44e90b8f-64f2-47dd-a422-7a6fa4d10e8e,"I need help finding a hotel next summer in June from the 16th to the 19th in Naples, Florida.",hotel-search
hotel-10,dlg-450a34b8-120e-4a26-81a7-d330dba90365,"Hey. Yeah, I'm looking for a hotel in San Francisco.",hotel-search
hotel-1b,dlg-45291bf0-14ed-4ba7-a0bd-2505a607274d,I'd like to find more about a hotel I plan to stay?,hotel-search
hotel-5,dlg-453f2d6a-be5b-449e-ac23-cf7da3d0f578,Hello I'd like to find a hotel in Park City.,hotel-search
hotel-13,dlg-45930fa6-2657-49a8-99ed-fac030b14c75,"Hi, could you help me find a hotel for Naples, Florida?",hotel-search
hotel-14,dlg-45cca201-a2da-47ef-a447-70a8ecddf4f4,"Hi assistant, I'm looking for a hotel in Palm Springs, California.",hotel-search
hotel-2,dlg-45e15ab9-1778-4618-b127-8878e7740a84,"I'd like to book a hotel that cost $175 or less, please.",hotel-search
hotel-9,dlg-460deaa0-efd6-488a-9cbb-441e9924b902,I need help I'd like to find a hotel in New Orleans.,hotel-search
hotel-1,dlg-4637bb8b-ba00-4547-980d-9bf3aedab1a5,I would like to find out more about the hotel that I'm planning to stay at.,hotel-search
hotel-11,dlg-4663432f-0277-4879-b57e-aaa1a6d838fc,"I'm trying to find a hotel in St. Louis, Missouri.",hotel-search
hotel-16,dlg-467e37bb-641c-4bbe-9faf-8b9c41915577,"Hi, I'd like to find a hotel in Salem, Oregon.",hotel-search
hotel-16,dlg-46980f0b-ce47-4842-ba88-23dde6872291,"Hi. I need a hotel in Madison, Wisconsin. I'm checking on Friday, June 16th, and leaving on the 18th.",hotel-search
hotel-16,dlg-46ae4434-3190-4299-b8a3-0b0000bf9c5a,"I'd like to find a hotel in Charlotte, North Carolina.",hotel-search
hotel-16,dlg-46d43f4a-542f-4c32-b5c3-0cbfb1c8e68f,"Hi, can you find me a hotel in Madison, Wisconsin?",hotel-search
hotel-14,dlg-46eaa778-3733-4510-83a2-abbd08c6f0a5,"Hi, I need help finding a hotel in Palm Springs, California. I'll be arriving on December 1st. Staying for 4 days.",hotel-search
hotel-10,dlg-4724b9e9-5ee0-4b1d-8c46-818745cb71ce,Hi assistant. I'd like help in finding a hotel in San Francisco.,hotel-search
hotel-16,dlg-47526125-37f0-4c44-b505-e5ab5983bb91,"I'm looking to find a hotel in Madison, Wisconsin for one person.",hotel-search
hotel-11,dlg-4763849b-6383-44d9-91f1-955e394bea6c,"Hi. I'm looking to find a hotel in Downtown St. Louis, Missouri.",hotel-search
hotel-8,dlg-47a6f7bc-e740-4658-a496-3f0af57060ba,"I'd like you to help me to find a hotel in Nashville, Tennessee.",hotel-search
hotel-11,dlg-47c2c426-a672-4eed-9af9-77f8cbd56cee,"Hello. I need help finding a hotel in Portland, Oregon.",hotel-search
hotel-11,dlg-47da1879-26cf-4fbe-adc7-28879ec13d86,I like a hotel between $100-$200 a night.,hotel-search
hotel-11,dlg-482cd56d-f177-4715-8743-84782ff9298f,"Yeah, I need a hotel in St. Louis, Missouri.",hotel-search
hotel-1c,dlg-482ff5f9-b4a7-4d61-9e10-f3398d0a5f36,I would like to find out more about the hotel. I plan to stay at Phoenix corporate store Valley California.,hotel-search
hotel-9,dlg-4834e857-e904-4fb9-8240-ac3be8fbfc31,Hello. I need a help in finding a hotel in New Orleans.,hotel-search
hotel-5,dlg-48725207-9e40-4014-8bdc-63290a08a59c,"Hi. I need help in finding a hotel in City Park, Utah.",hotel-search
hotel-1b,dlg-4889bffd-c39c-4174-8dce-d6d5b0bde5fa,I would like to find out more about a hotel.,hotel-search
hotel-8,dlg-492a2ba7-188f-43f1-aacf-727d7256b816,"Hi assistant. I need help finding a hotel room in Nashville, Tennessee.",hotel-search
hotel-9,dlg-49a6778c-142c-4325-b12e-b1b937739353,"Hello. I would like help finding a hotel in West Palm Beach, Florida.",hotel-search
hotel-9,dlg-4a07ff8d-a8f4-4c25-be85-aef5d9f4bf86,"Hi. I would like to search for a hotel in West Palm Beach, Florida.",hotel-search
hotel-9,dlg-4a3d7cd3-e5e2-4b35-a363-5d25d08e75f7,"Hello, I'm looking for a hotel in New Orleans, Louisiana.",hotel-search
hotel-8,dlg-4a658a3b-7e00-4de1-91bb-49e3e2d0a88d,"Hi, I would like to book a hotel in Laguna Beach, California.",hotel-search
hotel-11,dlg-4a765ba0-331f-4e12-b9c5-4644d5f1b64b,"Hi. I'm looking for a hotel room for two in St. Louis, Missouri.",hotel-search
hotel-16,dlg-4a7db7b4-c2fa-48d9-bdaf-200bc3720549,"Hi. I need a hotel in Madison, Wisconsin for this Friday and Saturday night.",hotel-search
hotel-9,dlg-4a991d3e-63fc-4f1a-b503-ec280ab9e6d8,Hello. I need help finding a hotel in New Orleans.,hotel-search
hotel-12,dlg-4ab223d6-047e-4f54-83cc-4a04ce782f49,Hi. Can you please assist me in finding a hotel in Phoenix?,hotel-search
hotel-3,dlg-4ab36a84-6314-4f6c-a3a0-92e3a8d99b75,I would like a hotel in Naples Florida less than five minutes walk from the beach or lay on the beachfront.,hotel-search
hotel-13,dlg-4ac14137-4593-489b-8642-4267329fd74f,"I would like to book a hotel room in Naples, Florida.",hotel-search
hotel-2,dlg-4af81907-e189-481e-8d5a-71d0c11c7e93,"I'd like to find this hotel in Carlsbad, California.",hotel-search
hotel-3,dlg-4afdd7f9-5a3d-47d5-9989-2b3ae3e8bfe0,Hello. I'd like to find a hotel for my summer vacation.,hotel-search
hotel-16,dlg-4b075692-12c1-4aa5-b951-0a3e70c4adf5,"Hello assistant. I need help finding a hotel in Lubbock, Texas.",hotel-search
hotel-9,dlg-4b241fd4-8771-4b62-8e41-e589a8defcd3,"Hi, I'd like help in finding a hotel in New Orleans.",hotel-search
hotel-14,dlg-4b2b2c5d-8bea-472d-9c58-d40c299d3e2c,"Hello assistant. I need help finding a hotel in Palm Springs, California. Can you help me?",hotel-search
hotel-9,dlg-4b4e0f3c-4e47-4504-bda3-baaf4ad1ff89,I'd like to help in finding a hotel in New Orleans.,hotel-search
hotel-10,dlg-4b59b974-76ef-45b2-b2a9-ff0ed90da07e,Hello. I'd like help in finding a hotel in San Francisco.,hotel-search
hotel-16,dlg-4b622840-50af-4ad0-930a-7ce153f81289,"Hi. I need to book a hotel in Salem, Oregon.",hotel-search
hotel-9,dlg-4ba01cfb-5e84-416b-870d-1bacefa8516f,Hi. I'd like help finding a hotel in New Orleans.,hotel-search
hotel-2,dlg-4c7716c0-6656-4797-8f45-e575685a09a4,"Hi, I'm trying to put in hotel booking in Carlsbad, California on the beachfront.",hotel-search
hotel-8,dlg-4cb16611-1d49-44e4-8e72-204f5ebdad17,"Hi, I need help finding a hotel in West Palm Beach.",hotel-search
hotel-10,dlg-4cbda01e-0117-4c32-8f2b-8f3335d2d7e8,"Hi. I'm looking for a hotel in San Francisco, California.",hotel-search
hotel-16,dlg-4cf8d288-b096-46f5-89d3-03825ae58ac5,"Hello. I need help finding a hotel in Madison, Wisconsin.",hotel-search
hotel-1b,dlg-4d1e2c6b-d5cf-4c0d-91f2-3edf63794270,I'd like to find out more about the hotel I plan to stay at.,hotel-search
hotel-12,dlg-4d4f40d6-a440-4a01-a31c-e4f328c50551,I need help finding a hotel in Phoenix since I have tickets to the NCAA Final Four basketball tournament.,hotel-search
hotel-6,dlg-4d80cc81-dcfc-4c28-8c0c-4d549d614e04,I'd like you to help me finding a hotel in New York City.,hotel-search
hotel-8,dlg-4d9a75d3-d627-47aa-9d34-b62dbd15a8fa,"Yeah, I'm looking for a hotel to stay at for an upcoming trip.",hotel-search
hotel-5,dlg-4dbd8f39-cc87-40ee-9615-f8de01bb9263,"Hi, I'd like help finding a hotel in Park City, Utah.",hotel-search
hotel-5,dlg-4dce5804-e025-46c3-adad-adc6d6ecc876,I'd like finding a hotel in Park City Utah.,hotel-search
hotel-14,dlg-4dd10e78-856d-44a3-b03c-21cc8b0218fb,"I'm looking to find a hotel in Palm Springs, California.",hotel-search
hotel-14,dlg-4de81709-82a7-4f7d-984a-d5b8fe81ea87,"I'm trying to find a hotel in Palm Springs, California and I'm looking for a three-star hotel.",hotel-search
hotel-11,dlg-4dfcf55f-52a4-4cf5-9541-122abd062152,I'd like to stay in a hotel from May 27th to May 29th for two people.,hotel-search
hotel-14,dlg-4e39be7d-3f5b-47a6-b98b-8b4976765481,"Hi, looking to book a hotel in Palm Springs, California, please.",hotel-search
hotel-9,dlg-4e7f16c8-b13e-4913-b14d-bc3587c988ba,"I would like to find a hotel room in New Orleans, Louisiana.",hotel-search
hotel-8,dlg-4ea42e5c-f24e-4e66-a27f-1c60c7eb8b35,"Hi, I'm looking for a hotel in San Francisco, California.",hotel-search
hotel-13,dlg-4f105959-bd7d-4a0f-ab76-720d17618666,"Hi. I was wondering if you can help me to find a hotel in Naples, Florida.",hotel-search
hotel-8,dlg-4f290ef2-8bbc-4a9f-8eba-bcf768c16f2c,"Hello, I need to find a restaurant in West Palm Beach, Florida.",hotel-search
hotel-5,dlg-4f3f9dc1-0f1b-4208-bd89-411d7d423a2d,"I'm looking for help in finding a hotel in Park City, Utah.",hotel-search
